DIV,LOC,AREA,PERSONNUM
71,795,1725,10835173
71,795,1725,10665698
71,795,1790,71708361
71,795,1790,71709114
71,795,1790,10685965
71,795,1790,10825103
71,795,1790,10580066
71,795,1790,71619112
71,795,2180,10381399
71,795,4002,71708874
71,795,4002,10657706
71,795,4002,71621639
71,795,4002,10309559
71,795,4002,71626323
71,795,4002,10695389
71,795,4002,10645029
71,795,4002,71637277
71,795,4002,71627686
71,795,4002,71627151
71,795,4002,71716367
71,795,4002,71388375
71,795,4002,71620064
71,795,6956,10505298
71,795,6956,10501181
71,795,6956,10808732
71,795,6956,10804505
71,795,6956,10675289
71,795,6956,10356812
71,795,8801,10649818
71,795,8802,10683092
71,795,8802,10815547
71,795,8825,71708939
71,795,8825,10330899
71,795,8825,10691107
71,795,8825,10806717
71,795,8825,71633828
71,795,8843,71633171
71,795,8843,10678961
71,795,8890,71703887
71,795,8890,10813543
71,795,8890,71618192
71,795,8890,10675332
71,795,8890,71761306
71,795,9140,10724697
71,795,9207,71706509
71,795,9207,10818010
71,795,9207,10650502
71,795,9213,71772470
71,795,9213,10550824
71,795,9213,71621559
71,795,9299,10773727
71,795,9903,10566804
71,795,9903,71706534
71,795,9903,71656332
71,795,9903,10804542
71,795,9903,10185930
71,795,9903,10804375
71,795,9903,10804322
71,795,9903,10794291
71,795,9903,10815170
71,795,9903,10817114
71,795,9903,10816387
71,795,9903,10825537
71,795,9903,10823478
71,795,9903,10297006
71,795,9903,10827475
71,795,9903,71706890
71,795,9903,10678013
71,795,9903,10232570
71,795,9903,10339629
71,795,9903,10220841
71,795,9903,10700950
71,795,9903,71709460
71,795,9903,10701134
71,796,122,71708921
71,796,122,10810271
71,796,122,10665542
71,796,122,10758681
71,796,122,10651034
71,796,122,10630135
71,796,122,10129835
71,796,169,10105895
71,796,169,10636866
71,796,169,10823165
71,796,169,10719207
71,796,169,10609107
71,796,169,10536289
71,796,169,10829134
71,796,193,71648202
71,796,193,10834600
71,796,193,10827270
71,796,193,10807622
71,796,193,71622428
71,796,390,71634430
71,796,390,10454817
71,796,390,10545935
71,796,390,71709335
71,796,390,71639475
71,796,390,10554593
71,796,390,71761453
71,796,390,10823466
71,796,402,10114256
71,796,402,10556695
71,796,402,71930084
71,796,402,10828821
71,796,403,71763352
71,796,403,71650546
71,796,403,71707437
71,796,403,10263937
71,796,404,10451946
71,796,404,10439981
71,796,407,71626593
71,796,407,71620010
71,796,408,71624762
71,796,408,71633225
71,796,414,71714427
71,796,414,71707132
71,796,442,10820071
71,796,442,10639655
71,796,442,10356540
71,796,465,71621558
71,796,488,10623728
71,796,488,10685006
71,796,502,10536496
71,796,502,10072818
71,796,502,71709378
71,796,502,10109776
71,796,502,10093747
71,796,502,10524035
71,796,502,10818068
71,796,502,10833938
71,796,502,10761237
71,796,502,10719208
71,796,502,10682844
71,796,502,10456699
71,796,540,71912176
71,796,540,10819019
71,796,540,10646457
71,796,540,71705433
71,796,540,10161310
71,796,602,10677406
71,796,602,10507261
71,796,602,10628720
71,796,602,71780414
71,796,602,10571753
71,796,602,10628861
71,796,602,71948450
71,796,602,71622651
71,796,602,10812524
71,796,602,10809913
71,796,602,71764572
71,796,602,71618327
71,796,712,10716201
71,796,712,10818037
71,796,712,10720931
71,796,712,10688766
71,796,712,10655259
71,796,712,71627743
71,796,730,71707497
71,796,730,71656588
71,796,730,10605191
71,796,730,71808338
71,796,732,10831981
71,796,732,10131816
71,796,732,10811780
71,796,732,10293548
71,796,732,10691114
71,796,732,10658780
71,796,732,71715851
71,796,732,10399549
71,796,732,10413767
71,796,732,10485740
71,796,799,10812525
71,796,799,71709031
71,796,799,71658275
71,796,799,10813236
71,796,1001,71776352
71,796,1001,71633237
71,796,1001,71620821
71,796,1001,10698296
71,796,1001,10468953
71,796,1001,10833162
71,796,1001,10675264
71,796,1001,10827657
71,796,1001,10820004
71,796,1001,10677405
71,796,1499,71656224
71,796,1499,71617337
71,796,1499,71708877
71,796,1499,71709092
71,796,1499,10634901
71,796,1499,10804570
71,796,1499,10809780
71,796,1501,71625725
71,796,1501,10688114
71,796,1501,10829775
71,796,1501,10335529
71,796,1501,10808250
71,796,1501,10814808
71,796,1702,10648803
71,796,1702,10758550
71,796,1702,10828877
71,796,1702,71619876
71,796,1702,10692976
71,796,1702,71629509
71,796,2170,71816219
71,796,2180,71708358
71,796,2181,71623803
71,796,4002,71703293
71,796,4002,71634210
71,796,4002,71709047
71,796,4002,10441265
71,796,4002,10760894
71,796,4002,10376349
71,796,4002,10353390
71,796,4002,71653779
71,796,4002,10834358
71,796,4002,10483931
71,796,4002,10819167
71,796,4002,10601238
71,796,8801,10296021
71,796,8825,71706904
71,796,8825,10823216
71,796,8825,10811422
71,796,8825,10671999
71,796,8825,10815653
71,796,8843,10813280
71,796,8843,10335412
71,796,8843,71829055
71,796,8843,10834092
71,796,8843,10821237
71,796,8843,10823948
71,796,8843,71620918
71,796,8843,10633779
71,796,8843,71727237
71,796,8890,10499898
71,796,8890,10822483
71,796,9207,10605586
71,796,9213,10466904
71,796,9213,10706419
71,796,9213,71618220
71,796,9903,71708695
71,796,9903,71719048
71,796,9903,10009192
71,796,9903,10749200
71,796,9903,71679224
71,796,9903,10658198
71,796,9903,10087188
71,796,9903,10342764
71,796,9903,10167376
71,796,9903,10641198
71,796,9903,10314710
71,796,9903,10833160
71,796,9903,10832417
71,797,192,10728440
71,797,192,71651113
71,797,192,10221617
71,797,192,10165005
71,797,192,10423566
71,797,192,10830463
71,797,192,10474888
71,797,192,10800263
71,797,192,10532905
71,797,192,10619296
71,797,201,71621689
71,797,201,71624723
71,797,201,10043484
71,797,201,10775912
71,797,201,71864339
71,797,390,71732744
71,797,390,71730408
71,797,390,71736840
71,797,390,10089796
71,797,390,10803066
71,797,390,71759977
71,797,402,71731496
71,797,402,10811560
71,797,403,71732702
71,797,403,10083787
71,797,403,71150147
71,797,403,10442495
71,797,403,10825638
71,797,404,71781363
71,797,406,71715368
71,797,406,71732701
71,797,406,10198673
71,797,410,71840161
71,797,442,10344526
71,797,442,10115347
71,797,502,71732682
71,797,502,71709721
71,797,502,10092836
71,797,502,10672153
71,797,502,10681640
71,797,502,71703468
71,797,502,10717838
71,797,502,10785619
71,797,502,10820249
71,797,502,10826078
71,797,502,10823703
71,797,503,10686281
71,797,503,71869866
71,797,540,10084616
71,797,540,71709805
71,797,540,10822910
71,797,540,10830540
71,797,732,71656748
71,797,732,10741441
71,797,732,10826815
71,797,732,10814495
71,797,790,10683171
71,797,790,10567557
71,797,790,71900790
71,797,790,71635178
71,797,790,10691311
71,797,790,71732817
71,797,790,10048515
71,797,790,10831275
71,797,790,10204122
71,797,790,10708518
71,797,790,10216792
71,797,790,10625769
71,797,790,10624453
71,797,790,10397274
71,797,1199,10778461
71,797,1199,71710024
71,797,1199,10786547
71,797,1199,10048457
71,797,1199,71732736
71,797,1199,10400050
71,797,1199,71732654
71,797,1199,71732717
71,797,1199,10123681
71,797,1199,10285678
71,797,1199,10815183
71,797,1199,10618233
71,797,1199,71971866
71,797,1199,10188722
71,797,1407,10168322
71,797,1407,71634393
71,797,1407,10163661
71,797,1703,10218869
71,797,1703,10791012
71,797,1703,10038411
71,797,1703,71732765
71,797,1790,10515849
71,797,1790,10529626
71,797,1790,71631124
71,797,1790,71924814
71,797,1790,10783584
71,797,1790,10221642
71,797,1790,10296470
71,797,1790,10620791
71,797,1790,10089603
71,797,1790,71768772
71,797,1799,71829773
71,797,1799,10830721
71,797,1799,71879176
71,797,1799,71637119
71,797,1799,10428305
71,797,1799,71732646
71,797,2180,10599046
71,797,4002,10211022
71,797,4002,10259505
71,797,4002,71733399
71,797,4002,10622542
71,797,4002,10468103
71,797,4002,10123865
71,797,4002,10200543
71,797,8825,10499270
71,797,8825,10608681
71,797,8825,10200518
71,797,8825,71731497
71,797,8825,10470147
71,797,8890,71912341
71,797,8890,10524264
71,797,9207,10141014
71,797,9213,71904031
71,797,9213,71732651
71,797,9213,10072285
71,797,9299,71620582
71,797,9903,71809529
71,797,9903,10780908
71,797,9903,10792446
71,797,9903,71709784
71,797,9903,10155795
71,797,9903,10688353
71,798,191,10805908
71,798,191,71628048
71,798,191,71732360
71,798,191,10443025
71,798,191,10207295
71,798,191,10803581
71,798,191,10041824
71,798,191,71710029
71,798,191,10070433
71,798,191,10755458
71,798,191,10327769
71,798,192,10569428
71,798,192,71706919
71,798,192,10656381
71,798,192,71636634
71,798,192,10096719
71,798,192,71709927
71,798,192,10829648
71,798,192,10827253
71,798,192,71714885
71,798,192,71709926
71,798,192,71957636
71,798,192,71709781
71,798,390,71732484
71,798,390,10368450
71,798,390,71653581
71,798,390,71716019
71,798,390,10641283
71,798,390,10797199
71,798,402,10809726
71,798,402,71750324
71,798,403,10442301
71,798,403,10180732
71,798,403,10704302
71,798,403,10806569
71,798,404,71715203
71,798,404,71710262
71,798,405,10813081
71,798,405,71732673
71,798,405,71879414
71,798,406,10157311
71,798,406,71732546
71,798,406,10826465
71,798,406,71709906
71,798,502,10667205
71,798,502,10450109
71,798,502,10007806
71,798,502,71784567
71,798,602,10780857
71,798,602,71619946
71,798,602,71709878
71,798,602,71710060
71,798,602,10055543
71,798,602,71618129
71,798,602,71891598
71,798,733,10099530
71,798,733,71710338
71,798,733,10397226
71,798,733,10806869
71,798,790,71912650
71,798,790,71635192
71,798,790,10834196
71,798,790,10825643
71,798,790,10749750
71,798,790,10727331
71,798,790,10429048
71,798,790,71332291
71,798,790,10568856
71,798,790,10387145
71,798,790,71704422
71,798,790,71769870
71,798,1401,71731485
71,798,1401,71732442
71,798,1401,71764953
71,798,1501,10804150
71,798,1501,10464667
71,798,1501,10669115
71,798,1501,10442658
71,798,1501,10405593
71,798,1699,10100656
71,798,1699,10514412
71,798,1699,10444922
71,798,1699,10264576
71,798,1699,10764449
71,798,1699,10803170
71,798,1699,10826187
71,798,1699,10578459
71,798,1699,10032187
71,798,1699,10158933
71,798,1790,10520919
71,798,1790,10237644
71,798,1790,71898151
71,798,1790,71709184
71,798,1790,10364827
71,798,1790,10816728
71,798,1790,10808918
71,798,1790,10655801
71,798,1790,10585059
71,798,2180,10787775
71,798,4002,10803400
71,798,4002,10534781
71,798,4002,10664813
71,798,4002,10534667
71,798,4002,10196120
71,798,4002,10816330
71,798,4002,10787547
71,798,8801,71751993
71,798,8825,71656641
71,798,8843,71646741
71,798,8843,10205720
71,798,8843,10394880
71,798,8890,71731487
71,798,8890,71760457
71,798,8890,71642192
71,798,8890,71710425
71,798,9207,10073220
71,798,9207,71108040
71,798,9213,71655544
71,798,9213,10584938
71,798,9213,71624492
71,798,9903,10074015
71,798,9903,71623316
71,798,9903,10799474
71,798,9903,10191395
71,798,9903,71710434
71,799,169,10825254
71,799,169,10597846
71,799,169,10163238
71,799,169,10224368
71,799,169,71633200
71,799,169,71725088
71,799,169,10211996
71,799,169,71658778
71,799,169,10358832
71,799,201,10595730
71,799,201,71763108
71,799,201,71619531
71,799,201,10552465
71,799,201,10770243
71,799,201,10661801
71,799,201,10610988
71,799,201,10818874
71,799,399,10634413
71,799,399,10619160
71,799,399,10773686
71,799,399,71656135
71,799,399,71654005
71,799,399,71633767
71,799,399,71707531
71,799,399,10361618
71,799,402,71793349
71,799,402,71632361
71,799,402,10465980
71,799,402,10660199
71,799,403,10639515
71,799,403,71618172
71,799,403,71617981
71,799,403,71705605
71,799,404,10652959
71,799,404,10567042
71,799,404,71190909
71,799,405,71709556
71,799,405,10233443
71,799,405,71619217
71,799,405,71626996
71,799,407,10206645
71,799,465,71874130
71,799,502,10516241
71,799,502,10309335
71,799,502,10309271
71,799,502,10759044
71,799,502,10661700
71,799,502,10531116
71,799,502,10622563
71,799,701,10817606
71,799,701,71618690
71,799,701,71633201
71,799,701,10755557
71,799,701,71709150
71,799,701,71632629
71,799,701,71619283
71,799,1412,71707737
71,799,1412,10529025
71,799,1501,10475145
71,799,1501,71709140
71,799,1501,10708441
71,799,1501,10820735
71,799,1601,10622547
71,799,1601,10622950
71,799,1601,71618308
71,799,1601,71633177
71,799,1601,10005670
71,799,1601,10543570
71,799,1601,71705591
71,799,1601,10743881
71,799,1702,71709087
71,799,1702,71797079
71,799,1702,10234913
71,799,1702,71655895
71,799,1702,71708271
71,799,1702,71717109
71,799,1702,71654779
71,799,1702,10708846
71,799,1702,10708804
71,799,4002,71635171
71,799,4002,71619889
71,799,4002,10167332
71,799,4002,10414708
71,799,8801,10312781
71,799,8843,71655196
71,799,8890,71658256
71,799,8890,10472538
71,799,9101,10815674
71,799,9207,10239633
71,799,9213,71619893
71,799,9213,10804083
71,799,9213,71633460
71,799,9903,10116819
71,799,9903,10820739
71,801,299,71652932
71,801,299,10136877
71,801,299,10514470
71,801,299,71621554
71,801,299,71707260
71,801,301,10114067
71,801,301,71618562
71,801,301,10329576
71,801,301,71960113
71,801,404,71702633
71,801,404,10626859
71,801,406,71629684
71,801,406,10737610
71,801,406,71708396
71,801,410,10818306
71,801,411,10813477
71,801,411,10815388
71,801,411,10313903
71,801,442,10813013
71,801,498,10830173
71,801,498,10813688
71,801,498,10135004
71,801,498,10521900
71,801,502,10501755
71,801,502,10623684
71,801,502,10831004
71,801,502,10664571
71,801,502,10651329
71,801,502,10814640
71,801,502,10809328
71,801,502,10671221
71,801,733,10594398
71,801,733,71633346
71,801,733,10288342
71,801,733,10486575
71,801,733,10607108
71,801,799,71666408
71,801,799,10108005
71,801,799,71657996
71,801,799,71898632
71,801,799,71925064
71,801,799,71420686
71,801,799,10664743
71,801,799,71626219
71,801,799,71929720
71,801,1501,10678167
71,801,1501,10667258
71,801,1501,10813535
71,801,1501,10500962
71,801,1501,10617636
71,801,1501,10325739
71,801,1699,71702701
71,801,1699,10685013
71,801,1699,10368484
71,801,1699,10581030
71,801,1699,10616569
71,801,1699,71617858
71,801,1699,71667307
71,801,1699,10618871
71,801,1799,10647502
71,801,1799,71702613
71,801,1799,10513475
71,801,1799,10531916
71,801,1799,71706951
71,801,1799,10641349
71,801,1799,10353377
71,801,1799,10739435
71,801,1799,71656618
71,801,4002,10810558
71,801,4002,71656424
71,801,4002,71632487
71,801,4002,10618747
71,801,4002,10770024
71,801,4002,10771705
71,801,4002,10154201
71,801,8825,10812935
71,801,8825,10138038
71,801,8825,10522299
71,801,8825,71563268
71,801,8843,10674447
71,801,8880,10685393
71,801,8890,10617444
71,801,8890,10826474
71,801,9213,71896473
71,801,9903,10179849
71,801,9903,10727101
71,801,9903,10795303
71,801,9903,71708670
71,801,9903,10665836
71,801,9903,10820488
71,801,9903,71819041
71,801,9903,10251320
71,801,9903,10759496
71,802,402,10340666
71,802,402,71732131
71,802,403,10498511
71,802,403,10814653
71,802,404,71710464
71,802,406,71705308
71,802,406,10225276
71,802,406,71732160
71,802,442,10820541
71,802,502,71713911
71,802,502,10103493
71,802,502,71838001
71,802,502,10828208
71,802,502,10655676
71,802,602,10211835
71,802,602,71653696
71,802,602,10693411
71,802,602,71732122
71,802,602,71853085
71,802,602,71732109
71,802,602,10306362
71,802,602,71658319
71,802,602,10743704
71,802,799,71732312
71,802,799,71732236
71,802,799,71973618
71,802,799,71732150
71,802,799,71709882
71,802,799,10374270
71,802,799,71618312
71,802,799,71732254
71,802,799,10771382
71,802,799,10043836
71,802,1407,71822385
71,802,1407,71766503
71,802,1407,10094830
71,802,1501,71732114
71,802,1501,71655609
71,802,1501,71651303
71,802,1501,71775067
71,802,1501,10481008
71,802,1501,10048521
71,802,1501,71732743
71,802,1501,71732148
71,802,1799,10797545
71,802,1799,10059365
71,802,1799,71709968
71,802,1799,71710679
71,802,1799,71754231
71,802,1799,71709848
71,802,1799,10720569
71,802,1799,10740225
71,802,1799,71788715
71,802,1799,71732159
71,802,4002,10278528
71,802,4002,71781149
71,802,4002,71622991
71,802,4002,71778386
71,802,4002,10527714
71,802,4002,10348669
71,802,8825,10723424
71,802,8825,71782575
71,802,8890,10723092
71,802,8890,10631547
71,802,8890,71879235
71,802,8890,71717267
71,802,9101,10789064
71,802,9207,71732111
71,802,9213,71732107
71,802,9299,10534578
71,802,9903,71768912
71,802,9903,71732115
71,802,9903,10067495
71,805,199,10832222
71,805,199,10829626
71,805,199,71703052
71,805,199,71835603
71,805,199,10793080
71,805,199,71703057
71,805,199,71703166
71,805,199,71618334
71,805,199,71949343
71,805,199,71634156
71,805,406,10821636
71,805,406,71703266
71,805,442,10497012
71,805,498,71703076
71,805,498,71714220
71,805,502,10367446
71,805,502,10674381
71,805,502,71703126
71,805,699,10103537
71,805,699,10836700
71,805,699,10814614
71,805,699,71703123
71,805,699,71703244
71,805,699,71652476
71,805,699,10740284
71,805,699,10155329
71,805,699,71703144
71,805,699,71703170
71,805,699,71703024
71,805,799,10487818
71,805,799,10461969
71,805,799,71703066
71,805,799,10692067
71,805,4002,71668443
71,805,4002,71760387
71,805,4002,71703319
71,805,8801,10719501
71,805,8825,71687385
71,805,8890,10645772
71,805,9101,71703049
71,805,9207,10550144
71,805,9213,71639463
71,805,9903,10592186
71,810,122,10824050
71,810,122,10777921
71,810,122,10167650
71,810,122,71946450
71,810,122,10642476
71,810,139,10214904
71,810,139,71851714
71,810,139,10818048
71,810,139,10817377
71,810,139,10814736
71,810,139,71843109
71,810,139,10160980
71,810,139,10836302
71,810,139,10692685
71,810,139,10829130
71,810,139,10831391
71,810,139,71259106
71,810,139,10660763
71,810,139,10780308
71,810,139,10810538
71,810,139,10814645
71,810,139,10453750
71,810,169,10284780
71,810,169,71574197
71,810,169,10572349
71,810,169,10477612
71,810,169,10811830
71,810,169,71176666
71,810,169,10833626
71,810,169,10592672
71,810,169,71523576
71,810,169,71489989
71,810,169,71088171
71,810,169,10392209
71,810,187,71889141
71,810,187,10809264
71,810,187,10577757
71,810,187,10805562
71,810,187,10834610
71,810,187,10699160
71,810,187,10585180
71,810,187,10610355
71,810,192,71737009
71,810,192,10167576
71,810,192,10454062
71,810,192,10345287
71,810,192,10486970
71,810,192,10830622
71,810,192,10561868
71,810,199,10493954
71,810,199,10453128
71,810,199,10584513
71,810,199,10285074
71,810,199,10815303
71,810,199,10821899
71,810,199,10838299
71,810,199,10098488
71,810,201,71514609
71,810,201,71863197
71,810,201,10043396
71,810,201,10525299
71,810,201,10303264
71,810,201,10794534
71,810,302,10745147
71,810,302,10105644
71,810,302,10832602
71,810,302,10833719
71,810,302,10408040
71,810,302,10687351
71,810,302,10120452
71,810,302,10284830
71,810,302,10833922
71,810,305,10023691
71,810,305,10626549
71,810,305,10826629
71,810,305,71175949
71,810,305,10185538
71,810,305,10690083
71,810,305,10790266
71,810,305,10311276
71,810,305,10807162
71,810,305,10777591
71,810,305,10830129
71,810,305,10492390
71,810,352,10292036
71,810,352,10310562
71,810,352,10311930
71,810,352,10626811
71,810,352,10626975
71,810,352,10637820
71,810,352,10180531
71,810,352,10460610
71,810,352,71859267
71,810,352,10267760
71,810,352,10267765
71,810,352,10282040
71,810,352,10267850
71,810,382,10112773
71,810,382,71345416
71,810,382,10625718
71,810,382,71737282
71,810,382,71747557
71,810,382,71822875
71,810,382,10735921
71,810,382,10152138
71,810,382,10827476
71,810,382,10480935
71,810,402,10527577
71,810,402,10317714
71,810,402,10397878
71,810,402,71861476
71,810,402,10679868
71,810,403,10665660
71,810,403,10656627
71,810,403,10619175
71,810,403,71074753
71,810,403,71586930
71,810,403,10362157
71,810,403,71737683
71,810,403,10811588
71,810,403,10827344
71,810,403,10707632
71,810,404,10513444
71,810,404,71909135
71,810,404,10629584
71,810,404,10822837
71,810,404,10820251
71,810,407,10673630
71,810,407,10614129
71,810,407,10446819
71,810,407,71874641
71,810,407,71873934
71,810,407,71005557
71,810,408,10725375
71,810,408,10387335
71,810,408,10237376
71,810,408,10396187
71,810,408,10399411
71,810,410,10468005
71,810,410,10745915
71,810,410,10761255
71,810,410,71851505
71,810,410,71865505
71,810,415,10723592
71,810,415,10109774
71,810,415,10448377
71,810,415,10164447
71,810,417,71855595
71,810,417,10537572
71,810,417,71889902
71,810,417,71735821
71,810,418,10141527
71,810,418,10824435
71,810,418,10486642
71,810,418,10757787
71,810,418,10827187
71,810,423,71875720
71,810,423,10632061
71,810,423,10810101
71,810,429,71924480
71,810,429,10668864
71,810,442,10805777
71,810,442,10091430
71,810,442,10779962
71,810,442,10594501
71,810,442,71163833
71,810,458,10448874
71,810,458,71873625
71,810,465,10468777
71,810,465,71136206
71,810,465,10612564
71,810,465,10039991
71,810,465,10644877
71,810,502,10820607
71,810,502,71865132
71,810,502,10635373
71,810,502,10000221
71,810,502,10654892
71,810,502,71342718
71,810,502,10440740
71,810,502,10503955
71,810,502,10130202
71,810,502,71900559
71,810,502,10833039
71,810,502,10825426
71,810,502,10770337
71,810,502,10646948
71,810,502,10826285
71,810,502,10820357
71,810,502,10268856
71,810,502,10335146
71,810,502,10443687
71,810,502,71932867
71,810,502,10756650
71,810,502,10809373
71,810,502,10821168
71,810,502,10636997
71,810,502,10782797
71,810,502,10209186
71,810,502,10456411
71,810,503,71102839
71,810,503,71018996
71,810,503,71920092
71,810,503,10514094
71,810,503,10635239
71,810,503,10681703
71,810,503,10796218
71,810,503,10794294
71,810,503,71864517
71,810,503,10819874
71,810,503,10691401
71,810,540,71764465
71,810,540,10569664
71,810,540,10626531
71,810,540,10636899
71,810,540,10698424
71,810,540,10005469
71,810,540,10805359
71,810,540,10816786
71,810,540,10819515
71,810,540,10820130
71,810,540,10820960
71,810,540,10757430
71,810,602,10748203
71,810,602,10741053
71,810,602,10549038
71,810,602,10644195
71,810,602,10395175
71,810,602,10766241
71,810,602,10197875
71,810,602,10818787
71,810,602,10003997
71,810,602,10420141
71,810,712,10638055
71,810,712,10242588
71,810,712,10262496
71,810,712,10040413
71,810,712,10834864
71,810,712,10788842
71,810,712,10445754
71,810,712,71301188
71,810,712,10778851
71,810,712,71863215
71,810,712,10707191
71,810,712,10765169
71,810,712,10755917
71,810,722,10809849
71,810,722,10733335
71,810,722,10344767
71,810,722,10677726
71,810,722,10656826
71,810,722,10543184
71,810,722,10150066
71,810,722,10290918
71,810,722,10737506
71,810,725,10834844
71,810,725,71110345
71,810,725,71033507
71,810,725,10471942
71,810,725,71856699
71,810,725,10348165
71,810,725,10682172
71,810,725,10000530
71,810,730,10627791
71,810,730,10062463
71,810,730,71876900
71,810,730,10021055
71,810,730,10375171
71,810,730,10747312
71,810,730,10434560
71,810,730,10815698
71,810,730,10768676
71,810,732,71352841
71,810,732,10457686
71,810,732,10107281
71,810,732,71272436
71,810,732,71870767
71,810,732,10624079
71,810,732,10810811
71,810,732,10834299
71,810,732,71736229
71,810,790,10281139
71,810,790,10549143
71,810,790,10821114
71,810,790,10702451
71,810,790,10834306
71,810,810,10688303
71,810,810,10738013
71,810,810,10807500
71,810,810,10772428
71,810,810,10830932
71,810,810,10820991
71,810,1001,71919478
71,810,1001,10836371
71,810,1001,10738027
71,810,1001,71866016
71,810,1001,10832741
71,810,1001,10000216
71,810,1001,10813149
71,810,1412,71857984
71,810,1412,10359292
71,810,1412,71757332
71,810,1412,71872856
71,810,1501,10675479
71,810,1501,10394982
71,810,1501,10649184
71,810,1501,10645555
71,810,1501,10756774
71,810,1501,10386769
71,810,1501,10396363
71,810,1501,10304951
71,810,1601,10298231
71,810,1601,10700888
71,810,1601,10829383
71,810,1601,71379893
71,810,1601,71736271
71,810,1601,71851654
71,810,1601,10837721
71,810,1601,71845855
71,810,1601,10780545
71,810,1601,71928698
71,810,1601,10819097
71,810,1703,10777432
71,810,1703,10639079
71,810,1703,10815380
71,810,1703,10819897
71,810,1703,71856662
71,810,1703,10267615
71,810,1703,10421887
71,810,1703,71812120
71,810,1703,10274145
71,810,1703,10322623
71,810,1703,10693098
71,810,1703,10773710
71,810,1710,71098252
71,810,1710,10277514
71,810,1710,71740207
71,810,1710,10458086
71,810,1710,10743747
71,810,1710,10726186
71,810,1710,10776315
71,810,1710,10652545
71,810,1710,71254475
71,810,1710,10647008
71,810,1710,10645825
71,810,1710,10746657
71,810,1710,10241733
71,810,1809,10641050
71,810,1809,71924137
71,810,1809,10791334
71,810,1809,71946129
71,810,1809,10274800
71,810,1809,10376741
71,810,2170,10149857
71,810,2176,71928682
71,810,2176,10204539
71,810,2180,10634834
71,810,4002,71843496
71,810,4002,10828636
71,810,4002,71851093
71,810,4002,10812247
71,810,4002,71870444
71,810,4002,10272607
71,810,4002,10664312
71,810,4002,10292971
71,810,4002,71086662
71,810,4002,10565651
71,810,6601,10811624
71,810,6601,10647327
71,810,6601,10559216
71,810,6601,10492770
71,810,6601,10681792
71,810,6601,10476107
71,810,6601,10654100
71,810,6601,10630654
71,810,6601,10641940
71,810,6601,10646427
71,810,6602,71877527
71,810,6602,71064394
71,810,6602,10758977
71,810,8801,71958471
71,810,8802,10828112
71,810,8802,10661364
71,810,8825,10378539
71,810,8825,71855220
71,810,8825,71107289
71,810,8825,10647073
71,810,8840,10618842
71,810,8840,10781088
71,810,8840,10822169
71,810,8840,10141637
71,810,8840,10657707
71,810,8840,10300334
71,810,8840,10681841
71,810,8840,10637047
71,810,8840,10812081
71,810,8840,10822856
71,810,8840,71130043
71,810,8880,10719645
71,810,8890,10754425
71,810,8890,71940905
71,810,8890,10671957
71,810,8890,10678874
71,810,9107,10687813
71,810,9107,10420272
71,810,9207,10354503
71,810,9207,10706298
71,810,9213,71884760
71,810,9213,10370925
71,810,9213,10822617
71,810,9213,10832923
71,810,9213,71879127
71,810,9299,10807179
71,810,9299,71769627
71,810,9299,10834403
71,810,9299,10821206
71,810,9901,10015210
71,810,9901,10466506
71,810,9901,10605089
71,810,9901,10555073
71,810,9901,71570719
71,810,9903,10355793
71,810,9903,71127984
71,810,9904,10745662
71,811,187,10660765
71,811,187,10452532
71,811,187,10724177
71,811,187,10711480
71,811,187,10822700
71,811,187,10822715
71,811,187,10833032
71,811,187,10377612
71,811,192,10742099
71,811,192,10482235
71,811,192,71736965
71,811,192,10315514
71,811,192,10475292
71,811,192,71734686
71,811,192,10017368
71,811,192,10698962
71,811,192,71941152
71,811,192,10401901
71,811,192,71766336
71,811,192,10298399
71,811,192,10730787
71,811,192,10815472
71,811,192,10827907
71,811,201,71952980
71,811,201,71852737
71,811,201,71184326
71,811,201,10657082
71,811,302,10627413
71,811,302,10026817
71,811,302,10698532
71,811,302,10699883
71,811,302,10822667
71,811,302,10590895
71,811,305,71132045
71,811,305,10562981
71,811,305,10815324
71,811,305,10693751
71,811,305,10821580
71,811,305,10764153
71,811,352,71768722
71,811,352,10759975
71,811,352,71965273
71,811,352,10269977
71,811,352,71923406
71,811,352,71865511
71,811,352,10110592
71,811,352,71323838
71,811,352,71868528
71,811,352,10470733
71,811,355,10815399
71,811,355,10732299
71,811,355,10287591
71,811,355,10656110
71,811,355,10689858
71,811,355,71849543
71,811,355,10326333
71,811,355,10786850
71,811,355,10765802
71,811,355,10189867
71,811,382,10269824
71,811,382,10497945
71,811,382,10433138
71,811,382,10184560
71,811,382,10408499
71,811,382,10574936
71,811,382,10402301
71,811,382,10674886
71,811,382,10755169
71,811,382,10745164
71,811,382,10829755
71,811,402,71855498
71,811,402,10662857
71,811,402,10662043
71,811,402,10657058
71,811,402,10819400
71,811,402,71839247
71,811,403,10226791
71,811,403,10819717
71,811,403,71942766
71,811,403,10816598
71,811,403,71737600
71,811,403,71430909
71,811,403,10104067
71,811,403,10454271
71,811,403,10716827
71,811,403,10660440
71,811,403,10445114
71,811,404,10532292
71,811,404,71877512
71,811,404,10835250
71,811,404,10808384
71,811,404,10437807
71,811,404,10641229
71,811,404,10629218
71,811,407,10382980
71,811,407,71737603
71,811,407,71869014
71,811,407,10396472
71,811,407,10642637
71,811,407,10462475
71,811,408,10392397
71,811,408,10170219
71,811,408,71861794
71,811,408,71853456
71,811,408,71843362
